"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"218","_A_N_H___2_3_5___A___P_1_","Shannon diversity",6.982,8.676,1.546,6.982,11.705,"ANH_235","PntFijo",1
"219","_A_N_H___2_3_5___A___P_1_","Simpson diversity",6.25,8.636,1.584,6.25,11.741,"ANH_235","PntFijo",1
"220","_A_N_H___2_3_5___A___P_2_","Species richness",10,24.286,12.916,13.14,74.984,"ANH_235","PntFijo",1
"221","_A_N_H___2_3_5___A___P_2_","Shannon diversity",8.032,13.707,4.504,8.032,22.535,"ANH_235","PntFijo",1
"222","_A_N_H___2_3_5___A___P_2_","Simpson diversity",6.785,9.545,3.125,6.785,15.669,"ANH_235","PntFijo",1
"223","_A_N_H___2_3_5___A___P_3_","Species richness",8,10.476,3.264,8.346,25.698,"ANH_235","PntFijo",1
"224","_A_N_H___2_3_5___A___P_3_","Shannon diversity",7,10.49,2.454,7,15.299,"ANH_235","PntFijo",1
"225","_A_N_H___2_3_5___A___P_3_","Simpson diversity",6.125,10.111,2.418,6.125,14.85,"ANH_235","PntFijo",1
"226","_A_N_H___2_3_6___A___P_1_","Species richness",14,16.422,2.879,14.385,29.241,"ANH_236","PntFijo",1
"227","_A_N_H___2_3_6___A___P_1_","Shannon diversity",11.521,15.237,2.116,11.521,19.384,"ANH_236","PntFijo",1
"228","_A_N_H___2_3_6___A___P_1_","Simpson diversity",9.481,13.053,2.62,9.481,18.188,"ANH_236","PntFijo",1
"229","_A_N_H___2_3_6___A___P_2_","Species richness",15,21.144,5.707,16.309,43.827,"ANH_236","PntFijo",1
"230","_A_N_H___2_3_6___A___P_2_","Shannon diversity",13.303,21.382,4.557,13.303,30.314,"ANH_236","PntFijo",1
"231","_A_N_H___2_3_6___A___P_2_","Simpson diversity",11.792,21.429,4.805,12.012,30.845,"ANH_236","PntFijo",1
"232","_A_N_H___2_3_6___A___P_3_","Species richness",12,16.295,4.605,12.773,35.857,"ANH_236","PntFijo",1
"233","_A_N_H___2_3_6___A___P_3_","Shannon diversity",10.21,15.385,3.377,10.21,22.005,"ANH_236","PntFijo",1
"234","_A_N_H___2_3_6___A___P_3_","Simpson diversity",8.643,13.588,3.494,8.643,20.437,"ANH_236","PntFijo",1
"235","_A_N_H___2_3_8___A___P_1_","Species richness",14,37.917,30.377,17.503,177.291,"ANH_238","PntFijo",1
"236","_A_N_H___2_3_8___A___P_1_","Shannon diversity",9.934,14.503,4.437,9.934,23.2,"ANH_238","PntFijo",1
"237","_A_N_H___2_3_8___A___P_1_","Simpson diversity",7.805,9.359,2.012,7.805,13.303,"ANH_238","PntFijo",1
"238","_A_N_H___2_3_8___A___P_2_","Species richness",10,39.714,36.798,14.49,206.646,"ANH_238","PntFijo",1
"239","_A_N_H___2_3_8___A___P_2_","Shannon diversity",8.533,26.094,16.82,8.533,59.06,"ANH_238","PntFijo",1
"240","_A_N_H___2_3_8___A___P_2_","Simpson diversity",7,13,12.847,7,38.181,"ANH_238","PntFijo",1
"241","_A_N_H___2_3_8___A___P_3_","Species richness",11,17.027,7.297,11.936,49.793,"ANH_238","PntFijo",1
"242","_A_N_H___2_3_8___A___P_3_","Shannon diversity",8.581,11.808,2.457,8.581,16.623,"ANH_238","PntFijo",1
"243","_A_N_H___2_3_8___A___P_3_","Simpson diversity",7.127,9.22,1.854,7.127,12.853,"ANH_238","PntFijo",1
"244","_A_N_H___2_3_9___A___P_1_","Species richness",17,26.872,8.806,19.204,61.226,"ANH_239","PntFijo",1
"245","_A_N_H___2_3_9___A___P_1_","Shannon diversity",12.386,17.867,3.371,12.386,24.473,"ANH_239","PntFijo",1
"246","_A_N_H___2_3_9___A___P_1_","Simpson diversity",9.412,12,2.396,9.412,16.695,"ANH_239","PntFijo",1
"247","_A_N_H___2_3_9___A___P_2_","Species richness",14,26.96,11.983,16.777,74.489,"ANH_239","PntFijo",1
"248","_A_N_H___2_3_9___A___P_2_","Shannon diversity",11.12,19.628,6.124,11.12,31.631,"ANH_239","PntFijo",1
"249","_A_N_H___2_3_9___A___P_2_","Simpson diversity",8.803,13.043,4.903,8.803,22.654,"ANH_239","PntFijo",1
"250","_A_N_H___2_3_9___A___P_3_","Species richness",13,47.714,24.645,22.925,134.424,"ANH_239","PntFijo",1
"251","_A_N_H___2_3_9___A___P_3_","Shannon diversity",9.266,18.071,6.616,9.266,31.038,"ANH_239","PntFijo",1
"252","_A_N_H___2_3_9___A___P_3_","Simpson diversity",7,9,2.965,7,14.812,"ANH_239","PntFijo",1
"253","_A_N_H___2_4_0___A___P_1_","Species richness",7,7.625,1.24,7.053,14.434,"ANH_240","PntFijo",1
"254","_A_N_H___2_4_0___A___P_1_","Shannon diversity",6.072,7.708,1.513,6.072,10.673,"ANH_240","PntFijo",1
"255","_A_N_H___2_4_0___A___P_1_","Simpson diversity",5.333,7.5,1.859,5.333,11.143,"ANH_240","PntFijo",1
"256","_A_N_H___2_4_0___A___P_2_","Species richness",8,24.364,21.509,10.297,124.564,"ANH_240","PntFijo",1
"257","_A_N_H___2_4_0___A___P_2_","Shannon diversity",7.187,19.066,12.659,7.187,43.878,"ANH_240","PntFijo",1
"258","_A_N_H___2_4_0___A___P_2_","Simpson diversity",6.368,13.75,11.347,6.368,35.99,"ANH_240","PntFijo",1
"259","_A_N_H___2_4_0___A___P_3_","Species richness",10,30.045,16.472,14.905,91.927,"ANH_240","PntFijo",1
"260","_A_N_H___2_4_0___A___P_3_","Shannon diversity",6.91,12.513,4.429,6.91,21.194,"ANH_240","PntFijo",1
"261","_A_N_H___2_4_0___A___P_3_","Simpson diversity",5.042,6.243,2.458,5.042,11.06,"ANH_240","PntFijo",1
"262","_A_N_H___2_4_1___A___P_1_","Species richness",6,11.5,6.481,6.883,40.244,"ANH_241","PntFijo",1
"263","_A_N_H___2_4_1___A___P_1_","Shannon diversity",4.762,7.739,2.358,4.762,12.361,"ANH_241","PntFijo",1
"264","_A_N_H___2_4_1___A___P_1_","Simpson diversity",4,5.5,2.399,4,10.203,"ANH_241","PntFijo",1
"265","_A_N_H___2_4_1___A___P_2_","Species richness",9,31.969,29.189,12.362,165.922,"ANH_241","PntFijo",1
"266","_A_N_H___2_4_1___A___P_2_","Shannon diversity",6.263,14.269,9.194,6.263,32.289,"ANH_241","PntFijo",1
"267","_A_N_H___2_4_1___A___P_2_","Simpson diversity",4.267,5.455,4.143,4.267,13.575,"ANH_241","PntFijo",1
"268","_A_N_H___2_4_1___A___P_3_","Species richness",10,12.545,3.344,10.358,28.122,"ANH_241","PntFijo",1
"269","_A_N_H___2_4_1___A___P_3_","Shannon diversity",8.279,11.248,2.513,8.279,16.174,"ANH_241","PntFijo",1
"270","_A_N_H___2_4_1___A___P_3_","Simpson diversity",6.914,9.625,2.454,6.914,14.435,"ANH_241","PntFijo",1
"271","_A_N_H___2_4_4___A___P_1_","Species richness",10,13.935,4.635,10.632,34.492,"ANH_244","PntFijo",1
"272","_A_N_H___2_4_4___A___P_1_","Shannon diversity",8.742,13.336,3.176,8.742,19.56,"ANH_244","PntFijo",1
"273","_A_N_H___2_4_4___A___P_1_","Simpson diversity",7.714,12.75,3.26,7.714,19.14,"ANH_244","PntFijo",1
"274","_A_N_H___2_4_4___A___P_2_","Species richness",10,24.25,12.884,13.132,74.825,"ANH_244","PntFijo",1
"275","_A_N_H___2_4_4___A___P_2_","Shannon diversity",8.158,14.3,5.616,8.158,25.307,"ANH_244","PntFijo",1
"276","_A_N_H___2_4_4___A___P_2_","Simpson diversity",6.897,10,3.746,6.897,17.341,"ANH_244","PntFijo",1
"277","_A_N_H___2_4_4___A___P_3_","Species richness",13,23.182,9.827,15.076,62.942,"ANH_244","PntFijo",1
"278","_A_N_H___2_4_4___A___P_3_","Shannon diversity",10.874,19.125,5.492,10.874,29.89,"ANH_244","PntFijo",1
"279","_A_N_H___2_4_4___A___P_3_","Simpson diversity",8.963,14.438,5.071,8.963,24.376,"ANH_244","PntFijo",1
"280","_A_N_H___2_4_8___A___P_1_","Species richness",14,37.81,23.109,18.823,131.548,"ANH_248","PntFijo",1
"281","_A_N_H___2_4_8___A___P_1_","Shannon diversity",12.079,28.042,13.915,12.079,55.315,"ANH_248","PntFijo",1
"282","_A_N_H___2_4_8___A___P_1_","Simpson diversity",10.256,19.091,8.409,10.256,35.572,"ANH_248","PntFijo",1
"283","_A_N_H___2_4_8___A___P_2_","Species richness",2,2.5,1.107,2.037,8.808,"ANH_248","PntFijo",1
"284","_A_N_H___2_4_8___A___P_2_","Shannon diversity",2,3.375,1.086,2,5.503,"ANH_248","PntFijo",1
"285","_A_N_H___2_4_8___A___P_2_","Simpson diversity",2,2,0.473,2,2.927,"ANH_248","PntFijo",1
"286","_A_N_H___2_4_8___A___P_3_","Species richness",12,20.625,9.768,13.454,63.174,"ANH_248","PntFijo",1
"287","_A_N_H___2_4_8___A___P_3_","Shannon diversity",10.235,15.989,4.518,10.235,24.843,"ANH_248","PntFijo",1
"288","_A_N_H___2_4_8___A___P_3_","Simpson diversity",9,13.8,3.127,9,19.93,"ANH_248","PntFijo",1
"289","_A_N_H___2_5_0___A___P_1_","Species richness",19,24.193,4.814,20.109,43.308,"ANH_250","PntFijo",1
"290","_A_N_H___2_5_0___A___P_1_","Shannon diversity",16.458,23.485,3.141,17.328,29.642,"ANH_250","PntFijo",1
"291","_A_N_H___2_5_0___A___P_1_","Simpson diversity",14.44,22.677,3.498,15.821,29.534,"ANH_250","PntFijo",1
"292","_A_N_H___2_5_0___A___P_2_","Species richness",22,38.533,12.462,26.44,83.559,"ANH_250","PntFijo",1
"293","_A_N_H___2_5_0___A___P_2_","Shannon diversity",16.081,25.325,5.187,16.081,35.492,"ANH_250","PntFijo",1
"294","_A_N_H___2_5_0___A___P_2_","Simpson diversity",11.756,15.448,3.781,11.756,22.857,"ANH_250","PntFijo",1
"295","_A_N_H___2_5_0___A___P_3_","Species richness",17,36.471,16.844,21.5,101.258,"ANH_250","PntFijo",1
"296","_A_N_H___2_5_0___A___P_3_","Shannon diversity",13.817,26.188,7.503,13.817,40.894,"ANH_250","PntFijo",1
"297","_A_N_H___2_5_0___A___P_3_","Simpson diversity",10.922,16.917,6.123,10.922,28.918,"ANH_250","PntFijo",1
"298","_A_N_H___2_5_2___A___P_1_","Species richness",10,18.471,9.601,11.426,60.308,"ANH_252","PntFijo",1
"299","_A_N_H___2_5_2___A___P_1_","Shannon diversity",8.585,15.118,4.836,8.585,24.596,"ANH_252","PntFijo",1
"300","_A_N_H___2_5_2___A___P_1_","Simpson diversity",7.41,12.364,4.152,7.41,20.502,"ANH_252","PntFijo",1
"301","_A_N_H___2_5_2___A___P_2_","Species richness",5,5.458,1.228,5.027,12.857,"ANH_252","PntFijo",1
"302","_A_N_H___2_5_2___A___P_2_","Shannon diversity",4.69,5.793,1.25,4.69,8.243,"ANH_252","PntFijo",1
"303","_A_N_H___2_5_2___A___P_2_","Simpson diversity",4.5,6.6,1.395,4.5,9.334,"ANH_252","PntFijo",1
"304","_A_N_H___2_5_2___A___P_3_","Species richness",6,13.333,10.719,6.902,65.615,"ANH_252","PntFijo",1
"305","_A_N_H___2_5_2___A___P_3_","Shannon diversity",4.364,7.451,3.42,4.364,14.155,"ANH_252","PntFijo",1
"306","_A_N_H___2_5_2___A___P_3_","Simpson diversity",3.273,4.125,2.395,3.273,8.819,"ANH_252","PntFijo",1
"307","_A_N_H___2_5_3___A___P_1_","Species richness",14,20.095,5.666,15.298,42.623,"ANH_253","PntFijo",1
"308","_A_N_H___2_5_3___A___P_1_","Shannon diversity",12.904,22.127,4.951,12.904,31.832,"ANH_253","PntFijo",1
"309","_A_N_H___2_5_3___A___P_1_","Simpson diversity",11.919,26.25,4.849,16.747,35.753,"ANH_253","PntFijo",1
"310","_A_N_H___2_5_3___A___P_2_","Species richness",7,10.667,4.882,7.507,33.538,"ANH_253","PntFijo",1
"311","_A_N_H___2_5_3___A___P_2_","Shannon diversity",6,9.636,3.792,6,17.069,"ANH_253","PntFijo",1
"312","_A_N_H___2_5_3___A___P_2_","Simpson diversity",5.143,8.25,3.958,5.143,16.008,"ANH_253","PntFijo",1
"313","_A_N_H___2_5_3___A___P_3_","Species richness",9,12.906,4.604,9.627,33.332,"ANH_253","PntFijo",1
"314","_A_N_H___2_5_3___A___P_3_","Shannon diversity",7.461,11.599,3.609,7.461,18.673,"ANH_253","PntFijo",1
"315","_A_N_H___2_5_3___A___P_3_","Simpson diversity",6.095,9.231,3.126,6.095,15.359,"ANH_253","PntFijo",1
"316","_A_N_H___2_5_4___A___P_1_","Species richness",5,7.75,4.039,5.336,27.488,"ANH_254","PntFijo",1
"317","_A_N_H___2_5_4___A___P_1_","Shannon diversity",3.866,5.383,1.309,3.866,7.949,"ANH_254","PntFijo",1
"318","_A_N_H___2_5_4___A___P_1_","Simpson diversity",3.273,4.125,1.21,3.273,6.497,"ANH_254","PntFijo",1
"319","_A_N_H___2_5_4___A___P_2_","Species richness",6,11.538,6.524,6.89,40.472,"ANH_254","PntFijo",1
"320","_A_N_H___2_5_4___A___P_2_","Shannon diversity",4.569,7.157,2.21,4.569,11.489,"ANH_254","PntFijo",1
"321","_A_N_H___2_5_4___A___P_2_","Simpson diversity",3.756,4.875,1.887,3.756,8.573,"ANH_254","PntFijo",1
"322","_A_N_H___2_5_4___A___P_3_","Species richness",7,11.235,6.789,7.464,45.641,"ANH_254","PntFijo",1
"323","_A_N_H___2_5_4___A___P_3_","Shannon diversity",5.802,8.065,1.747,5.802,11.49,"ANH_254","PntFijo",1
"324","_A_N_H___2_5_4___A___P_3_","Simpson diversity",5.07,6.8,2.042,5.07,10.803,"ANH_254","PntFijo",1
"325","_A_N_H___2_5_6___A___P_1_","Species richness",7,9.077,3.16,7.243,24.752,"ANH_256","PntFijo",1
"326","_A_N_H___2_5_6___A___P_1_","Shannon diversity",6.326,9.124,2.059,6.326,13.159,"ANH_256","PntFijo",1
"327","_A_N_H___2_5_6___A___P_1_","Simpson diversity",5.828,9.75,2.55,5.828,14.748,"ANH_256","PntFijo",1
"328","_A_N_H___2_5_6___A___P_2_","Species richness",11,13.976,3.504,11.479,29.511,"ANH_256","PntFijo",1
"329","_A_N_H___2_5_6___A___P_2_","Shannon diversity",9.396,13.536,2.718,9.396,18.864,"ANH_256","PntFijo",1
"330","_A_N_H___2_5_6___A___P_2_","Simpson diversity",8.018,12.353,2.715,8.018,17.674,"ANH_256","PntFijo",1
"331","_A_N_H___2_5_6___A___P_3_","Species richness",4,4.833,1.603,4.073,13.544,"ANH_256","PntFijo",1
"332","_A_N_H___2_5_6___A___P_3_","Shannon diversity",3.78,5.605,2.526,3.78,10.556,"ANH_256","PntFijo",1
"333","_A_N_H___2_5_6___A___P_3_","Simpson diversity",3.6,7.5,3.112,3.6,13.6,"ANH_256","PntFijo",1
"334","_A_N_H___2_5_8___A___P_1_","Species richness",3,3.474,1.263,3.028,11.073,"ANH_258","PntFijo",1
"335","_A_N_H___2_5_8___A___P_1_","Shannon diversity",1.71,1.848,0.482,1.71,2.792,"ANH_258","PntFijo",1
"336","_A_N_H___2_5_8___A___P_1_","Simpson diversity",1.383,1.413,0.249,1.383,1.902,"ANH_258","PntFijo",1
"337","_A_N_H___2_5_8___A___P_2_","Species richness",7,8.4,2.16,7.161,19.179,"ANH_258","PntFijo",1
"338","_A_N_H___2_5_8___A___P_2_","Shannon diversity",5.552,7.444,1.664,5.552,10.706,"ANH_258","PntFijo",1
"339","_A_N_H___2_5_8___A___P_2_","Simpson diversity",4.412,5.833,1.657,4.412,9.08,"ANH_258","PntFijo",1
"340","_A_N_H___2_5_8___A___P_3_","Species richness",14,20.095,5.666,15.298,42.623,"ANH_258","PntFijo",1
"341","_A_N_H___2_5_8___A___P_3_","Shannon diversity",12.904,22.127,4.936,12.904,31.803,"ANH_258","PntFijo",1
"342","_A_N_H___2_5_8___A___P_3_","Simpson diversity",11.919,26.25,4.787,16.868,35.632,"ANH_258","PntFijo",1
"343","_A_N_H___2_7_2___A___P_1_","Species richness",1,1,0.284,1,1.799,"ANH_272","PntFijo",1
"344","_A_N_H___2_7_2___A___P_1_","Shannon diversity",1,1,0,1,1,"ANH_272","PntFijo",1
"345","_A_N_H___2_7_2___A___P_1_","Simpson diversity",1,1,0,1,1,"ANH_272","PntFijo",1
"346","_A_N_H___2_7_2___A___P_2_","Species richness",3,4.5,2.872,3.132,20.083,"ANH_272","PntFijo",1
"347","_A_N_H___2_7_2___A___P_2_","Shannon diversity",2.828,4.891,3.198,2.828,11.16,"ANH_272","PntFijo",1
"348","_A_N_H___2_7_2___A___P_2_","Simpson diversity",2.667,6,1.89,2.667,9.704,"ANH_272","PntFijo",1
"349","_A_N_H___2_7_2___A___P_3_","Species richness",7,10.636,4.845,7.502,33.34,"ANH_272","PntFijo",1
"350","_A_N_H___2_7_2___A___P_3_","Shannon diversity",6.336,10.619,3.826,6.336,18.117,"ANH_272","PntFijo",1
"351","_A_N_H___2_7_2___A___P_3_","Simpson diversity",5.762,11,4.023,5.762,18.886,"ANH_272","PntFijo",1
"352","_A_N_H___2_7_4___A___P_1_","Species richness",3,4.5,2.872,3.132,20.083,"ANH_274","PntFijo",1
"353","_A_N_H___2_7_4___A___P_1_","Shannon diversity",2.828,4.891,2.801,2.828,10.382,"ANH_274","PntFijo",1
"354","_A_N_H___2_7_4___A___P_1_","Simpson diversity",2.667,2.667,1.595,2.667,5.794,"ANH_274","PntFijo",1
"355","_A_N_H___2_7_4___A___P_2_","Species richness",5,10.143,6.042,5.829,36.907,"ANH_274","PntFijo",1
"356","_A_N_H___2_7_4___A___P_2_","Shannon diversity",4.371,9.207,3.981,4.371,17.009,"ANH_274","PntFijo",1
"357","_A_N_H___2_7_4___A___P_2_","Simpson diversity",3.769,7,5.102,3.769,17.001,"ANH_274","PntFijo",1
"358","_A_N_H___2_7_4___A___P_3_","Species richness",4,8.5,5.275,4.727,31.843,"ANH_274","PntFijo",1
"359","_A_N_H___2_7_4___A___P_3_","Shannon diversity",4,12.275,3.755,4.916,19.634,"ANH_274","PntFijo",1
"360","_A_N_H___2_7_4___A___P_3_","Simpson diversity",4,4,1.533,4,7.005,"ANH_274","PntFijo",1
"361","_A_N_H___2_7_5___A___P_1_","Species richness",20,34.796,12.212,23.603,80.768,"ANH_275","PntFijo",1
"362","_A_N_H___2_7_5___A___P_1_","Shannon diversity",13.786,20.662,4.165,13.786,28.824,"ANH_275","PntFijo",1
"363","_A_N_H___2_7_5___A___P_1_","Simpson diversity",9.446,11.629,3.27,9.446,18.039,"ANH_275","PntFijo",1
"364","_A_N_H___2_7_5___A___P_2_","Species richness",10,18.5,9.633,11.431,60.473,"ANH_275","PntFijo",1
"365","_A_N_H___2_7_5___A___P_2_","Shannon diversity",8.217,14.024,3.885,8.217,21.639,"ANH_275","PntFijo",1
"366","_A_N_H___2_7_5___A___P_2_","Simpson diversity",6.75,10.2,3.885,6.75,17.815,"ANH_275","PntFijo",1
"367","_A_N_H___2_7_5___A___P_3_","Species richness",9,14.903,7.155,9.916,47.051,"ANH_275","PntFijo",1
"368","_A_N_H___2_7_5___A___P_3_","Shannon diversity",7.071,10.947,3.348,7.071,17.508,"ANH_275","PntFijo",1
"369","_A_N_H___2_7_5___A___P_3_","Simpson diversity",5.586,7.65,2.397,5.586,12.348,"ANH_275","PntFijo",1
"370","_A_N_H___2_7_9___A___P_1_","Species richness",7,10.765,5.002,7.521,34.18,"ANH_279","PntFijo",1
"371","_A_N_H___2_7_9___A___P_1_","Shannon diversity",4.513,6.313,2.224,4.513,10.673,"ANH_279","PntFijo",1
"372","_A_N_H___2_7_9___A___P_1_","Simpson diversity",3.108,3.579,1.352,3.108,6.229,"ANH_279","PntFijo",1
"373","_A_N_H___2_7_9___A___P_2_","Species richness",11,28.379,22.821,13.443,134.64,"ANH_279","PntFijo",1
"374","_A_N_H___2_7_9___A___P_2_","Shannon diversity",8.052,12.359,3.138,8.052,18.51,"ANH_279","PntFijo",1
"375","_A_N_H___2_7_9___A___P_2_","Simpson diversity",6.42,7.961,1.789,6.42,11.468,"ANH_279","PntFijo",1
"376","_A_N_H___2_7_9___A___P_3_","Species richness",1,1,0.312,1,2.549,"ANH_279","PntFijo",1
"377","_A_N_H___2_7_9___A___P_3_","Shannon diversity",1,0,0,1,0,"ANH_279","PntFijo",1
"378","_A_N_H___2_7_9___A___P_3_","Simpson diversity",1,1,0,1,1,"ANH_279","PntFijo",1
"379","_A_N_H___2_8_0___A___P_1_","Species richness",26,48.067,15.79,32.258,103.813,"ANH_280","PntFijo",1
"380","_A_N_H___2_8_0___A___P_1_","Shannon diversity",20.151,32.92,5.781,21.59,44.251,"ANH_280","PntFijo",1
"381","_A_N_H___2_8_0___A___P_1_","Simpson diversity",15.54,21.738,5.015,15.54,31.568,"ANH_280","PntFijo",1
"382","_A_N_H___2_8_0___A___P_2_","Species richness",21,27.62,5.78,22.514,49.944,"ANH_280","PntFijo",1
"383","_A_N_H___2_8_0___A___P_2_","Shannon diversity",16.004,21.517,3.288,16.004,27.962,"ANH_280","PntFijo",1
"384","_A_N_H___2_8_0___A___P_2_","Simpson diversity",12.519,16.171,2.963,12.519,21.977,"ANH_280","PntFijo",1
"385","_A_N_H___2_8_0___A___P_3_","Species richness",24,33.99,8.905,26.232,68.717,"ANH_280","PntFijo",1
"386","_A_N_H___2_8_0___A___P_3_","Shannon diversity",15.091,19.278,3.13,15.091,25.412,"ANH_280","PntFijo",1
"387","_A_N_H___2_8_0___A___P_3_","Simpson diversity",8.748,9.771,2.204,8.748,14.09,"ANH_280","PntFijo",1
"388","_A_N_H___2_8_2___A___P_1_","Species richness",8,10.489,3.278,8.348,25.776,"ANH_282","PntFijo",1
"389","_A_N_H___2_8_2___A___P_1_","Shannon diversity",6.648,9.698,2.051,6.648,13.718,"ANH_282","PntFijo",1
"390","_A_N_H___2_8_2___A___P_1_","Simpson diversity",5.488,8.077,2.136,5.488,12.264,"ANH_282","PntFijo",1
"391","_A_N_H___2_8_2___A___P_2_","Species richness",9,11.137,3.243,9.251,27.202,"ANH_282","PntFijo",1
"392","_A_N_H___2_8_2___A___P_2_","Shannon diversity",8.048,10.775,1.833,8.048,14.368,"ANH_282","PntFijo",1
"393","_A_N_H___2_8_2___A___P_2_","Simpson diversity",7.407,11.176,2.148,7.407,15.387,"ANH_282","PntFijo",1
"394","_A_N_H___2_8_2___A___P_3_","Species richness",14,21.674,6.754,15.739,47.862,"ANH_282","PntFijo",1
"395","_A_N_H___2_8_2___A___P_3_","Shannon diversity",13.192,25.134,7.178,13.192,39.203,"ANH_282","PntFijo",1
"396","_A_N_H___2_8_2___A___P_3_","Simpson diversity",12.448,34.2,7.002,20.476,47.924,"ANH_282","PntFijo",1
"397","_A_N_H___2_8_3___A___P_3_","Species richness",12,27.304,15.796,14.883,93.233,"ANH_283","PntFijo",1
"398","_A_N_H___2_8_3___A___P_3_","Shannon diversity",8.861,15.922,5.592,8.861,26.882,"ANH_283","PntFijo",1
"399","_A_N_H___2_8_3___A___P_3_","Simpson diversity",6.531,8.724,3.467,6.531,15.52,"ANH_283","PntFijo",1
"400","_A_N_H___2_8_3___A___P_1_","Species richness",20,27.855,7.357,21.658,57.21,"ANH_283","PntFijo",1
"401","_A_N_H___2_8_3___A___P_1_","Shannon diversity",15.715,20.701,2.624,15.715,25.843,"ANH_283","PntFijo",1
"402","_A_N_H___2_8_3___A___P_1_","Simpson diversity",13.21,17.069,2.419,13.21,21.809,"ANH_283","PntFijo",1
"403","_A_N_H___2_8_3___A___P_2_","Species richness",14,62.148,57.391,21.625,318.039,"ANH_283","PntFijo",1
"404","_A_N_H___2_8_3___A___P_2_","Shannon diversity",10.411,23.631,9.337,10.411,41.931,"ANH_283","PntFijo",1
"405","_A_N_H___2_8_3___A___P_2_","Simpson diversity",8.011,10.969,3.878,8.011,18.57,"ANH_283","PntFijo",1
"406","_A_N_H___2_8_9___A___P_1_","Species richness",6,14.75,8.841,7.691,51.286,"ANH_289","PntFijo",1
"407","_A_N_H___2_8_9___A___P_1_","Shannon diversity",5.299,13.143,7.824,5.299,28.477,"ANH_289","PntFijo",1
"408","_A_N_H___2_8_9___A___P_1_","Simpson diversity",4.571,4.571,6.01,4.571,16.35,"ANH_289","PntFijo",1
"409","_A_N_H___2_8_9___A___P_2_","Species richness",3,5,2.921,3.246,19.244,"ANH_289","PntFijo",1
"410","_A_N_H___2_8_9___A___P_2_","Shannon diversity",3,7.184,2.385,3,11.859,"ANH_289","PntFijo",1
"411","_A_N_H___2_8_9___A___P_2_","Simpson diversity",3,3,0.532,3,4.043,"ANH_289","PntFijo",1
"412","_A_N_H___2_8_9___A___P_3_","Species richness",5,10.143,6.042,5.829,36.907,"ANH_289","PntFijo",1
"413","_A_N_H___2_8_9___A___P_3_","Shannon diversity",4.371,9.207,4.297,4.371,17.629,"ANH_289","PntFijo",1
"414","_A_N_H___2_8_9___A___P_3_","Simpson diversity",3.769,7,5.012,3.769,16.823,"ANH_289","PntFijo",1
"415","_A_N_H___3_6_0___A___P_1_","Species richness",10,27.514,22.994,12.462,134.575,"ANH_360","PntFijo",1
"416","_A_N_H___3_6_0___A___P_1_","Shannon diversity",4.66,6.431,2.33,4.66,10.998,"ANH_360","PntFijo",1
"417","_A_N_H___3_6_0___A___P_1_","Simpson diversity",2.823,2.973,0.855,2.823,4.648,"ANH_360","PntFijo",1
"418","_A_N_H___3_6_0___A___P_2_","Species richness",5,11.667,9.775,5.817,59.411,"ANH_360","PntFijo",1
"419","_A_N_H___3_6_0___A___P_2_","Shannon diversity",4.762,12.419,7.276,4.762,26.68,"ANH_360","PntFijo",1
"420","_A_N_H___3_6_0___A___P_2_","Simpson diversity",4.5,15,4.682,5.824,24.176,"ANH_360","PntFijo",1
"421","_A_N_H___3_6_0___A___P_3_","Species richness",4,8.5,5.275,4.727,31.843,"ANH_360","PntFijo",1
"422","_A_N_H___3_6_0___A___P_3_","Shannon diversity",4,12.275,3.831,4.767,19.783,"ANH_360","PntFijo",1
"423","_A_N_H___3_6_0___A___P_3_","Simpson diversity",4,4,1.517,4,6.974,"ANH_360","PntFijo",1
"424","_A_N_H___3_6_1___A___P_1_","Species richness",18,34.216,14.459,21.622,90.61,"ANH_361","PntFijo",1
"425","_A_N_H___3_6_1___A___P_1_","Shannon diversity",14.331,23.111,5.659,14.331,34.202,"ANH_361","PntFijo",1
"426","_A_N_H___3_6_1___A___P_1_","Simpson diversity",11.701,16.65,3.599,11.701,23.705,"ANH_361","PntFijo",1
"427","_A_N_H___3_6_1___A___P_2_","Species richness",8,11.778,5.018,8.523,35.266,"ANH_361","PntFijo",1
"428","_A_N_H___3_6_1___A___P_2_","Shannon diversity",6.31,8.923,2.454,6.31,13.732,"ANH_361","PntFijo",1
"429","_A_N_H___3_6_1___A___P_2_","Simpson diversity",5.226,6.955,2.122,5.226,11.114,"ANH_361","PntFijo",1
"430","_A_N_H___3_6_1___A___P_3_","Species richness",11,12.92,2.555,11.265,24.887,"ANH_361","PntFijo",1
"431","_A_N_H___3_6_1___A___P_3_","Shannon diversity",8.922,11.779,2.177,8.922,16.046,"ANH_361","PntFijo",1
"432","_A_N_H___3_6_1___A___P_3_","Simpson diversity",7.184,9.677,2.261,7.184,14.109,"ANH_361","PntFijo",1
"433","_A_N_H___3_9_6___A___P_1_","Species richness",6,13.2,10.53,6.885,64.574,"ANH_396","PntFijo",1
"434","_A_N_H___3_9_6___A___P_1_","Shannon diversity",5,9.479,4.878,5,19.039,"ANH_396","PntFijo",1
"435","_A_N_H___3_9_6___A___P_1_","Simpson diversity",4.167,6.429,4.814,4.167,15.864,"ANH_396","PntFijo",1
