"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobAves","samplEff.1"
"24","ANH_272","Simpson diversity",7.41,12.364,4.724,7.41,21.622,18221.936136,1348.94294073,1762.44669257,118.25315263,118.25315263,34.0313294509,2070.7818758,69.7476986481,1421.57395949,1421.57395949,6759.30864761,1674.9819874,2.85071262707,"Caracterizacion","Pastos",1
"25","ANH_289","Species richness",12,50.25,46.385,17.931,258.688,13994.5710679,5776.2561409,2102.71809066,0,0,15.4867700411,2559.61625979,1368.43476759,2848.8707388,4165.45824426,2456.27969226,52.7816448776,4042.73488304,"Caracterizacion","Bosque Ripario",1
"26","ANH_289","Shannon diversity",10.198,29.047,14.758,10.198,57.971,13994.5710679,5776.2561409,2102.71809066,0,0,15.4867700411,2559.61625979,1368.43476759,2848.8707388,4165.45824426,2456.27969226,52.7816448776,4042.73488304,"Caracterizacion","Bosque Ripario",1
"27","ANH_289","Simpson diversity",8.526,15.3,8.874,8.526,32.692,13994.5710679,5776.2561409,2102.71809066,0,0,15.4867700411,2559.61625979,1368.43476759,2848.8707388,4165.45824426,2456.27969226,52.7816448776,4042.73488304,"Caracterizacion","Bosque Ripario",1
"28","ANH_189","Species richness",21,62.267,37.64,29.981,210.622,15420.3804029,5043.52075652,2234.01953494,0,0,215.82601981,1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,891.548513081,2954.27293381,"Caracterizacion","Bosque Denso",1
"29","ANH_189","Shannon diversity",16.145,30.088,9.545,16.145,48.797,15420.3804029,5043.52075652,2234.01953494,0,0,215.82601981,1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,891.548513081,2954.27293381,"Caracterizacion","Bosque Denso",1
"30","ANH_189","Simpson diversity",12.752,17.706,4.6,12.752,26.722,15420.3804029,5043.52075652,2234.01953494,0,0,215.82601981,1322.72823256,2072.15942254,1221.6959345,2943.38093061,3902.0299604,891.548513081,2954.27293381,"Caracterizacion","Bosque Denso",1
"31","ANH_191","Species richness",44,57.984,9.517,48.174,90.857,7579.18111166,4368.03016238,1946.92857417,0,0,74.2339310474,7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,20.7814018937,9218.20028557,"Kale","Bosque Abierto",1
"32","ANH_191","Shannon diversity",29.415,35.107,2.526,30.156,40.058,7579.18111166,4368.03016238,1946.92857417,0,0,74.2339310474,7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,20.7814018937,9218.20028557,"Kale","Bosque Abierto",1
"33","ANH_191","Simpson diversity",21.716,24.558,2.554,21.716,29.563,7579.18111166,4368.03016238,1946.92857417,0,0,74.2339310474,7724.91642868,1.70647206919,486.666468012,486.666468012,13993.2289563,20.7814018937,9218.20028557,"Kale","Bosque Abierto",1
"34","ANH_192","Species richness",46,54.433,6.118,48.358,76.163,6615.64910197,5193.63806221,1808.27915653,108.765818899,4.53217982667,841.669467865,8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,14.778395987,8710.00396086,"Kale","Bosque Abierto",1
"35","ANH_192","Shannon diversity",9.83,10.449,0.843,9.83,12.1,6615.64910197,5193.63806221,1808.27915653,108.765818899,4.53217982667,841.669467865,8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,14.778395987,8710.00396086,"Kale","Bosque Abierto",1
"36","ANH_192","Simpson diversity",3.679,3.7,0.304,3.679,4.296,6615.64910197,5193.63806221,1808.27915653,108.765818899,4.53217982667,841.669467865,8375.66711207,1.18235328544,153.59574701,1593.98575716,13526.8372255,14.778395987,8710.00396086,"Kale","Bosque Abierto",1
"37","ANH_223","Species richness",20,32.222,10.456,22.86,72.233,1200.59333084,1787.59044105,7714.98540982,287.578695557,88.975224116,140.04484974,3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,6951.14760986,3342.74711302,"Platero","Palma",1
"38","ANH_223","Shannon diversity",15.843,23.317,3.842,15.843,30.846,1200.59333084,1787.59044105,7714.98540982,287.578695557,88.975224116,140.04484974,3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,6951.14760986,3342.74711302,"Platero","Palma",1
"39","ANH_223","Simpson diversity",13.065,18,3.717,13.065,25.285,1200.59333084,1787.59044105,7714.98540982,287.578695557,88.975224116,140.04484974,3589.61409619,8918.74144673,1235.9976209,1235.9976209,7667.06828118,6951.14760986,3342.74711302,"Platero","Palma",1
"40","ANH_226","Species richness",13,25.132,16.646,14.615,104.148,3585.02524121,2201.95030505,9543.14632821,1194.07698026,352.268683748,841.669467865,4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,6642.7120178,4475.02559896,"Platero","Palma",1
"41","ANH_226","Shannon diversity",10.906,15.415,3.302,10.906,21.886,3585.02524121,2201.95030505,9543.14632821,1194.07698026,352.268683748,841.669467865,4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,6642.7120178,4475.02559896,"Platero","Palma",1
"42","ANH_226","Simpson diversity",9.633,13.047,2.571,9.633,18.085,3585.02524121,2201.95030505,9543.14632821,1194.07698026,352.268683748,841.669467865,4357.4931159,7185.61774977,1956.70367542,1956.70367542,10308.6371862,6642.7120178,4475.02559896,"Platero","Palma",1
"43","ANH_280","Species richness",43,51.95,6.757,45.399,76.383,2615.56686785,210.709721961,9274.96223032,550.979190582,0,10.753411496,4430.72844662,9872.62733923,2315.24622843,2315.24622843,8824.38225283,8256.85701748,4945.21058479,"Platero","Herbazal",1
"44","ANH_280","Shannon diversity",28.707,33.66,2.492,28.775,38.545,2615.56686785,210.709721961,9274.96223032,550.979190582,0,10.753411496,4430.72844662,9872.62733923,2315.24622843,2315.24622843,8824.38225283,8256.85701748,4945.21058479,"Platero","Herbazal",1
"45","ANH_280","Simpson diversity",19.864,22.219,2.554,19.864,27.224,2615.56686785,210.709721961,9274.96223032,550.979190582,0,10.753411496,4430.72844662,9872.62733923,2315.24622843,2315.24622843,8824.38225283,8256.85701748,4945.21058479,"Platero","Herbazal",1
"46","ANH_128","Species richness",17,56.638,48.054,23.148,272.544,13213.6834013,6834.00808806,3076.79827564,37.5207111503,37.5207111503,10.7040095489,2284.94001482,717.756889562,3263.65515554,5045.05336902,1730.19920269,764.574349067,5009.53711016,"Caracterizacion","Pastos",1
"47","ANH_128","Shannon diversity",12.199,19.301,4.866,12.199,28.839,13213.6834013,6834.00808806,3076.79827564,37.5207111503,37.5207111503,10.7040095489,2284.94001482,717.756889562,3263.65515554,5045.05336902,1730.19920269,764.574349067,5009.53711016,"Caracterizacion","Pastos",1
"48","ANH_128","Simpson diversity",9.481,11.624,2.308,9.481,16.148,13213.6834013,6834.00808806,3076.79827564,37.5207111503,37.5207111503,10.7040095489,2284.94001482,717.756889562,3263.65515554,5045.05336902,1730.19920269,764.574349067,5009.53711016,"Caracterizacion","Pastos",1
"49","ANH_169","Species richness",56,130.39,41.648,82.733,263.005,5337.00382746,3190.17558074,1707.39924414,9.51325401912,9.51325401912,841.669467865,3077.86632622,254.948154347,1272.5170015,1272.5170015,7826.28457048,2942.88862544,4659.65721021,"Kale","Bosque Abierto",1
"50","ANH_169","Shannon diversity",44.47,73.522,9.407,55.086,91.958,5337.00382746,3190.17558074,1707.39924414,9.51325401912,9.51325401912,841.669467865,3077.86632622,254.948154347,1272.5170015,1272.5170015,7826.28457048,2942.88862544,4659.65721021,"Kale","Bosque Abierto",1
"51","ANH_169","Simpson diversity",36.632,51.745,6.802,38.413,65.077,5337.00382746,3190.17558074,1707.39924414,9.51325401912,9.51325401912,841.669467865,3077.86632622,254.948154347,1272.5170015,1272.5170015,7826.28457048,2942.88862544,4659.65721021,"Kale","Bosque Abierto",1
"52","ANH_197","Species richness",45,64.952,12.165,51.628,105.054,5664.23504156,3480.52563997,1909.6406701,118.663104598,105.983112032,841.669467865,3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,3244.89928675,4503.94321918,"Kale","Bosque Abierto",1
"53","ANH_197","Shannon diversity",24.325,29.281,2.56,24.325,34.299,5664.23504156,3480.52563997,1909.6406701,118.663104598,105.983112032,841.669467865,3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,3244.89928675,4503.94321918,"Kale","Bosque Abierto",1
"54","ANH_197","Simpson diversity",15.26,16.484,1.965,15.26,20.335,5664.23504156,3480.52563997,1909.6406701,118.663104598,105.983112032,841.669467865,3445.37156462,108.720786268,1235.48590484,1235.48590484,8168.0762136,3244.89928675,4503.94321918,"Kale","Bosque Abierto",1
"55","ANH_360","Species richness",16,29.213,12.206,18.834,77.608,13377.8378764,6939.89155462,3391.79072511,15.8182244342,15.8182244342,0.6074270775,2677.00659951,933.637389656,3039.38150221,5001.64951168,1817.06673122,1068.74789018,5017.69551596,"Caracterizacion","Bosque Ripario",1
"56","ANH_360","Shannon diversity",8.084,11.196,2.789,8.084,16.663,13377.8378764,6939.89155462,3391.79072511,15.8182244342,15.8182244342,0.6074270775,2677.00659951,933.637389656,3039.38150221,5001.64951168,1817.06673122,1068.74789018,5017.69551596,"Caracterizacion","Bosque Ripario",1
"57","ANH_360","Simpson diversity",4.374,4.721,1.383,4.374,7.431,13377.8378764,6939.89155462,3391.79072511,15.8182244342,15.8182244342,0.6074270775,2677.00659951,933.637389656,3039.38150221,5001.64951168,1817.06673122,1068.74789018,5017.69551596,"Caracterizacion","Bosque Ripario",1
"58","ANH_154","Species richness",17,29.162,10.407,19.845,68.992,6812.8819015,13699.0061305,2003.93643246,67.8346020537,67.8346020537,841.669467865,5675.6027399,630.641149147,2920.66892271,12014.1873655,2552.05590714,6129.53308166,6728.25516361,"Caracterizacion","Bosque Ripario",1
"59","ANH_154","Shannon diversity",12.224,18.734,4.392,12.224,27.343,6812.8819015,13699.0061305,2003.93643246,67.8346020537,67.8346020537,841.669467865,5675.6027399,630.641149147,2920.66892271,12014.1873655,2552.05590714,6129.53308166,6728.25516361,"Caracterizacion","Bosque Ripario",1
"60","ANH_154","Simpson diversity",9.066,11.684,3.015,9.066,17.594,6812.8819015,13699.0061305,2003.93643246,67.8346020537,67.8346020537,841.669467865,5675.6027399,630.641149147,2920.66892271,12014.1873655,2552.05590714,6129.53308166,6728.25516361,"Caracterizacion","Bosque Ripario",1
"61","ANH_244","Species richness",20,59.825,48.278,26.178,276.735,6473.7675637,13963.0072387,1764.52364783,0,0,662.460780049,6027.8727826,279.944177223,3119.94961547,12314.3937465,2258.20659752,6334.65480999,6375.94716756,"Caracterizacion","Bosque Ripario",1
"62","ANH_244","Shannon diversity",15.208,22.365,4.446,15.208,31.079,6473.7675637,13963.0072387,1764.52364783,0,0,662.460780049,6027.8727826,279.944177223,3119.94961547,12314.3937465,2258.20659752,6334.65480999,6375.94716756,"Caracterizacion","Bosque Ripario",1
"63","ANH_244","Simpson diversity",12.587,15.664,2.663,12.587,20.883,6473.7675637,13963.0072387,1764.52364783,0,0,662.460780049,6027.8727826,279.944177223,3119.94961547,12314.3937465,2258.20659752,6334.65480999,6375.94716756,"Caracterizacion","Bosque Ripario",1
"64","ANH_252","Species richness",15,26.951,12.845,17.146,81.572,13898.9890501,5206.31475497,691.860908355,22.6214209864,22.6214209864,1096.10755595,3537.53082537,332.486582054,2232.84165878,7386.91016637,2740.73161361,2618.15296433,4646.78534781,"Caracterizacion","Bosque Denso",1
"65","ANH_252","Shannon diversity",11.124,15.516,3.008,11.124,21.412,13898.9890501,5206.31475497,691.860908355,22.6214209864,22.6214209864,1096.10755595,3537.53082537,332.486582054,2232.84165878,7386.91016637,2740.73161361,2618.15296433,4646.78534781,"Caracterizacion","Bosque Denso",1
"66","ANH_252","Simpson diversity",8.801,10.933,2.591,8.801,16.011,13898.9890501,5206.31475497,691.860908355,22.6214209864,22.6214209864,1096.10755595,3537.53082537,332.486582054,2232.84165878,7386.91016637,2740.73161361,2618.15296433,4646.78534781,"Caracterizacion","Bosque Denso",1
"67","ANH_256","Species richness",18,20.986,3.032,18.573,33.547,12162.6338657,5666.8227199,1464.32915713,1239.9406279,1079.34359964,1096.10755595,1898.69906852,768.67583231,2706.97291817,7036.26027966,1069.35050806,2413.35645429,5462.47932257,"Caracterizacion","Palma",1
"68","ANH_256","Shannon diversity",14.013,18.755,2.756,14.013,24.156,12162.6338657,5666.8227199,1464.32915713,1239.9406279,1079.34359964,1096.10755595,1898.69906852,768.67583231,2706.97291817,7036.26027966,1069.35050806,2413.35645429,5462.47932257,"Caracterizacion","Palma",1
"69","ANH_256","Simpson diversity",10.526,13.929,2.738,10.526,19.295,12162.6338657,5666.8227199,1464.32915713,1239.9406279,1079.34359964,1096.10755595,1898.69906852,768.67583231,2706.97291817,7036.26027966,1069.35050806,2413.35645429,5462.47932257,"Caracterizacion","Palma",1
"70","ANH_258","Species richness",19,26.953,6.979,20.808,53.976,13906.7903577,3894.29478357,1939.30712605,901.581325552,901.581325552,1096.10755595,3937.70736873,14.8283902673,3536.58594311,6268.10961617,2502.6226713,3907.65928646,3392.35563034,"Caracterizacion","Palma",1
"71","ANH_258","Shannon diversity",10.164,13.337,2.455,10.164,18.15,13906.7903577,3894.29478357,1939.30712605,901.581325552,901.581325552,1096.10755595,3937.70736873,14.8283902673,3536.58594311,6268.10961617,2502.6226713,3907.65928646,3392.35563034,"Caracterizacion","Palma",1
"72","ANH_258","Simpson diversity",5.354,5.824,1.595,5.354,8.95,13906.7903577,3894.29478357,1939.30712605,901.581325552,901.581325552,1096.10755595,3937.70736873,14.8283902673,3536.58594311,6268.10961617,2502.6226713,3907.65928646,3392.35563034,"Caracterizacion","Palma",1
"73","ANH_213","Species richness",16,21.921,6.402,17.055,49.217,7082.31349951,12070.7706135,437.224995545,161.734343803,161.734343803,841.669467865,3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,3173.92802039,4894.63720459,"Kale","Palma",1
"74","ANH_213","Shannon diversity",9.38,10.945,1.545,9.38,13.973,7082.31349951,12070.7706135,437.224995545,161.734343803,161.734343803,841.669467865,3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,3173.92802039,4894.63720459,"Kale","Palma",1
"75","ANH_213","Simpson diversity",6.446,6.951,1.154,6.446,9.212,7082.31349951,12070.7706135,437.224995545,161.734343803,161.734343803,841.669467865,3192.13278796,2526.2327708,4834.18909629,8654.02495883,637.611964494,3173.92802039,4894.63720459,"Kale","Palma",1
"76","ANH_241","Species richness",19,31.25,10.478,21.867,71.344,5081.33727531,9211.3408206,2560.56164357,0,0,9.85348903275,5709.59359129,3070.18471176,4835.7161053,4835.7161053,4467.05812383,6439.64339377,880.492283126,"Kale","Bosque Ripario",1
"77","ANH_241","Shannon diversity",12.927,18.11,3.023,12.927,24.034,5081.33727531,9211.3408206,2560.56164357,0,0,9.85348903275,5709.59359129,3070.18471176,4835.7161053,4835.7161053,4467.05812383,6439.64339377,880.492283126,"Kale","Bosque Ripario",1
"78","ANH_241","Simpson diversity",9.398,11.343,2.529,9.398,16.299,5081.33727531,9211.3408206,2560.56164357,0,0,9.85348903275,5709.59359129,3070.18471176,4835.7161053,4835.7161053,4467.05812383,6439.64339377,880.492283126,"Kale","Bosque Ripario",1
"79","ANH_275","Species richness",26,35.878,8.272,28.367,67.224,5736.49815499,7816.27491877,3955.57690803,84.2610114361,84.2610114361,841.669467865,5835.03063468,2303.83626573,3508.1870168,3508.1870168,5755.47494255,6255.47544344,6.92883511976,"Kale","Bosque Ripario",1
"80","ANH_275","Shannon diversity",18.531,23.534,2.826,18.531,29.072,5736.49815499,7816.27491877,3955.57690803,84.2610114361,84.2610114361,841.669467865,5835.03063468,2303.83626573,3508.1870168,3508.1870168,5755.47494255,6255.47544344,6.92883511976,"Kale","Bosque Ripario",1
"81","ANH_275","Simpson diversity",13.893,16.522,2.638,13.893,21.692,5736.49815499,7816.27491877,3955.57690803,84.2610114361,84.2610114361,841.669467865,5835.03063468,2303.83626573,3508.1870168,3508.1870168,5755.47494255,6255.47544344,6.92883511976,"Kale","Bosque Ripario",1
"82","ANH_185","Species richness",34,55.145,14.403,40.305,104.909,8285.07904626,30.5536400594,7502.62396414,18.2104160256,18.2104160256,21.2723623644,1374.29236157,178.834314426,3120.2334641,3485.35705191,4165.73246902,416.817067356,620.788127381,"Platero","Pastos",1
"83","ANH_185","Shannon diversity",21.333,27.734,3.082,21.695,33.774,8285.07904626,30.5536400594,7502.62396414,18.2104160256,18.2104160256,21.2723623644,1374.29236157,178.834314426,3120.2334641,3485.35705191,4165.73246902,416.817067356,620.788127381,"Platero","Pastos",1
"84","ANH_185","Simpson diversity",15.04,17.196,2.293,15.04,21.69,8285.07904626,30.5536400594,7502.62396414,18.2104160256,18.2104160256,21.2723623644,1374.29236157,178.834314426,3120.2334641,3485.35705191,4165.73246902,416.817067356,620.788127381,"Platero","Pastos",1
"85","ANH_227","Species richness",24,31.886,7.384,25.665,61.345,9207.27755886,1464.09731436,5335.64445788,1155.26100605,1155.26100605,841.669467865,2367.93187217,871.593523562,1815.22383693,2013.12071448,2845.32682283,875.25617641,3274.94846683,"Platero","Palma",1
"86","ANH_227","Shannon diversity",18.09,23.157,2.892,18.09,28.824,9207.27755886,1464.09731436,5335.64445788,1155.26100605,1155.26100605,841.669467865,2367.93187217,871.593523562,1815.22383693,2013.12071448,2845.32682283,875.25617641,3274.94846683,"Platero","Palma",1
"87","ANH_227","Simpson diversity",13.536,16.541,3.219,13.536,22.85,9207.27755886,1464.09731436,5335.64445788,1155.26100605,1155.26100605,841.669467865,2367.93187217,871.593523562,1815.22383693,2013.12071448,2845.32682283,875.25617641,3274.94846683,"Platero","Palma",1
"88","ANH_248","Species richness",21,25.474,4.164,21.951,42.043,8606.35032528,2705.14184945,5857.55587713,5.38348950946,5.38348950946,6.88112580619,3049.17764006,281.729532031,3039.06075653,3175.74730842,3308.43344443,742.663890027,3881.60691397,"Platero","Bosque Ripario",1
"89","ANH_248","Shannon diversity",17.593,23.792,3.039,17.835,29.749,8606.35032528,2705.14184945,5857.55587713,5.38348950946,5.38348950946,6.88112580619,3049.17764006,281.729532031,3039.06075653,3175.74730842,3308.43344443,742.663890027,3881.60691397,"Platero","Bosque Ripario",1
"90","ANH_248","Simpson diversity",15.027,21.62,3.172,15.404,27.836,8606.35032528,2705.14184945,5857.55587713,5.38348950946,5.38348950946,6.88112580619,3049.17764006,281.729532031,3039.06075653,3175.74730842,3308.43344443,742.663890027,3881.60691397,"Platero","Bosque Ripario",1
"91","ANH_396","Species richness",9,11.519,3.313,9.353,26.957,19208.8843609,9976.47556334,3566.1950338,4.39897165982,4.39897165982,NA,1787.66814502,370.496893424,3961.80064354,7872.53863227,366.870404013,377.651645833,215.159394319,"Kale","Bosque Ripario",1
"92","ANH_396","Shannon diversity",7.608,10.739,2.361,7.608,15.367,19208.8843609,9976.47556334,3566.1950338,4.39897165982,4.39897165982,NA,1787.66814502,370.496893424,3961.80064354,7872.53863227,366.870404013,377.651645833,215.159394319,"Kale","Bosque Ripario",1
"93","ANH_396","Simpson diversity",6.48,9.563,2.73,6.48,14.913,19208.8843609,9976.47556334,3566.1950338,4.39897165982,4.39897165982,NA,1787.66814502,370.496893424,3961.80064354,7872.53863227,366.870404013,377.651645833,215.159394319,"Kale","Bosque Ripario",1
"94","ANH_397","Species richness",25,38.938,10.3,28.822,75.826,13758.8749388,11068.6980618,725.465359688,0,0,NA,3189.60360388,915.588999668,1554.21120568,10069.292183,2432.98499025,1961.52347909,137.384668451,"Kale","Bosque Ripario",1
"95","ANH_397","Shannon diversity",11.545,14.403,2.174,11.545,18.664,13758.8749388,11068.6980618,725.465359688,0,0,NA,3189.60360388,915.588999668,1554.21120568,10069.292183,2432.98499025,1961.52347909,137.384668451,"Kale","Bosque Ripario",1
"96","ANH_397","Simpson diversity",6.52,6.918,1.411,6.52,9.684,13758.8749388,11068.6980618,725.465359688,0,0,NA,3189.60360388,915.588999668,1554.21120568,10069.292183,2432.98499025,1961.52347909,137.384668451,"Kale","Bosque Ripario",1
"97","ANH_398","Species richness",23,26.435,3.444,23.67,40.62,13992.7602971,12280.7850536,1393.15172081,0,0,NA,4361.39183629,247.810040125,1749.64521945,11094.8056527,1896.8221777,1810.17031331,65.9557613531,"Kale","Bosque Ripario",1
"98","ANH_398","Shannon diversity",20.194,26.43,2.419,21.69,31.171,13992.7602971,12280.7850536,1393.15172081,0,0,NA,4361.39183629,247.810040125,1749.64521945,11094.8056527,1896.8221777,1810.17031331,65.9557613531,"Kale","Bosque Ripario",1
"99","ANH_398","Simpson diversity",18.225,27,2.921,21.275,32.725,13992.7602971,12280.7850536,1393.15172081,0,0,NA,4361.39183629,247.810040125,1749.64521945,11094.8056527,1896.8221777,1810.17031331,65.9557613531,"Kale","Bosque Ripario",1
"100","ANH_222","Species richness",22,27.258,4.867,23.125,46.574,9390.76906167,4747.46419056,3711.07627906,246.103545107,246.103545107,137.622864224,3045.90669074,3.44051569843,5342.46138687,5342.46138687,1932.62141813,577.555146224,4977.53543211,"Platero","Palma",1
