"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"25","Punto Fijo","Caracterizacion","Momotus subrufescens",FALSE,25,7,1.4,NA,NA,74.7,0.8,30.9
"26","Punto Fijo","Caracterizacion","Thamnophilus nigriceps",FALSE,26,6,1.2,NA,NA,75.8,0.8,32.1
"27","Punto Fijo","Caracterizacion","Volatinia jacarina",FALSE,27,6,1.2,NA,NA,77,0.8,33.3
"28","Punto Fijo","Caracterizacion","Caracara cheriway",FALSE,28,6,1.2,NA,NA,78.2,0.8,34.6
"29","Punto Fijo","Caracterizacion","Xiphorhynchus susurrans",FALSE,29,6,1.2,NA,NA,79.4,0.8,35.8
"30","Punto Fijo","Caracterizacion","Ortalis garrula",FALSE,30,5,1,NA,NA,80.4,0.7,37
"31","Punto Fijo","Caracterizacion","Streptoprocne zonaris",FALSE,31,5,1,NA,NA,81.4,0.7,38.3
"32","Punto Fijo","Caracterizacion","Icterus auricapillus",FALSE,32,4,0.8,NA,NA,82.2,0.6,39.5
"33","Punto Fijo","Caracterizacion","Colinus cristatus",FALSE,33,4,0.8,NA,NA,83,0.6,40.7
"34","Punto Fijo","Caracterizacion","Dendroplex picus",FALSE,34,4,0.8,NA,NA,83.8,0.6,42
"35","Punto Fijo","Caracterizacion","Buteogallus meridionalis",FALSE,35,4,0.8,NA,NA,84.6,0.6,43.2
"36","Punto Fijo","Caracterizacion","Thraupis episcopus",FALSE,36,4,0.8,NA,NA,85.4,0.6,44.4
"37","Punto Fijo","Caracterizacion","Mionectes oleagineus",FALSE,37,4,0.8,NA,NA,86.2,0.6,45.7
"38","Punto Fijo","Caracterizacion","Amazona farinosa",FALSE,38,4,0.8,NA,NA,87,0.6,46.9
"39","Punto Fijo","Caracterizacion","Vanellus chilensis",FALSE,39,3,0.6,NA,NA,87.6,0.5,48.1
"40","Punto Fijo","Caracterizacion","Attila spadiceus",FALSE,40,3,0.6,NA,NA,88.2,0.5,49.4
"41","Punto Fijo","Caracterizacion","Cyanocorax affinis",FALSE,41,3,0.6,NA,NA,88.8,0.5,50.6
"42","Punto Fijo","Caracterizacion","Sporophila minuta",FALSE,42,3,0.6,NA,NA,89.4,0.5,51.9
"43","Punto Fijo","Caracterizacion","Ictinia plumbea",FALSE,43,2,0.4,NA,NA,89.8,0.3,53.1
"44","Punto Fijo","Caracterizacion","Furnarius leucopus",FALSE,44,2,0.4,NA,NA,90.2,0.3,54.3
"45","Punto Fijo","Caracterizacion","Melanerpes rubricapillus",FALSE,45,2,0.4,NA,NA,90.6,0.3,55.6
"46","Punto Fijo","Caracterizacion","Ramphocelus dimidiatus",FALSE,46,2,0.4,NA,NA,91,0.3,56.8
"47","Punto Fijo","Caracterizacion","Falco femoralis",FALSE,47,2,0.4,NA,NA,91.4,0.3,58
"48","Punto Fijo","Caracterizacion","Phaethornis striigularis",FALSE,48,2,0.4,NA,NA,91.8,0.3,59.3
"49","Punto Fijo","Caracterizacion","Saltator coerulescens",FALSE,49,2,0.4,NA,NA,92.2,0.3,60.5
"50","Punto Fijo","Caracterizacion","Cacicus cela",FALSE,50,2,0.4,NA,NA,92.6,0.3,61.7
"51","Punto Fijo","Caracterizacion","Elaenia flavogaster",FALSE,51,2,0.4,NA,NA,93,0.3,63
"52","Punto Fijo","Caracterizacion","Sakesphorus canadensis",FALSE,52,2,0.4,NA,NA,93.4,0.3,64.2
"53","Punto Fijo","Caracterizacion","Pteroglossus torquatus",FALSE,53,2,0.4,NA,NA,93.8,0.3,65.4
"54","Punto Fijo","Caracterizacion","Todirostrum cinereum",FALSE,54,2,0.4,NA,NA,94.2,0.3,66.7
"55","Punto Fijo","Caracterizacion","Cercomacra nigricans",FALSE,55,2,0.4,NA,NA,94.6,0.3,67.9
"56","Punto Fijo","Caracterizacion","Thamnophilus doliatus",FALSE,56,2,0.4,NA,NA,95,0.3,69.1
"57","Punto Fijo","Caracterizacion","Florisuga mellivora",FALSE,57,1,0.2,NA,NA,95.2,0,70.4
"58","Punto Fijo","Caracterizacion","Myrmeciza longipes",FALSE,58,1,0.2,NA,NA,95.4,0,71.6
"59","Punto Fijo","Caracterizacion","Veniliornis kirkii",FALSE,59,1,0.2,NA,NA,95.6,0,72.8
"60","Punto Fijo","Caracterizacion","Phaethornis anthophilus",FALSE,60,1,0.2,NA,NA,95.8,0,74.1
"61","Punto Fijo","Caracterizacion","Leistes militaris",FALSE,61,1,0.2,NA,NA,96,0,75.3
"62","Punto Fijo","Caracterizacion","Nyctibius grandis",FALSE,62,1,0.2,NA,NA,96.2,0,76.5
"63","Punto Fijo","Caracterizacion","Onychorhynchus coronatus",FALSE,63,1,0.2,NA,NA,96.4,0,77.8
"64","Punto Fijo","Caracterizacion","Megarynchus pitangua",FALSE,64,1,0.2,NA,NA,96.6,0,79
"65","Punto Fijo","Caracterizacion","Pheugopedius fasciatoventris",FALSE,65,1,0.2,NA,NA,96.8,0,80.2
"66","Punto Fijo","Caracterizacion","Amazilia tzacatl",FALSE,66,1,0.2,NA,NA,97,0,81.5
"67","Punto Fijo","Caracterizacion","Tyrannulus elatus",FALSE,67,1,0.2,NA,NA,97.2,0,82.7
"68","Punto Fijo","Caracterizacion","Epinecrophylla fulviventris",FALSE,68,1,0.2,NA,NA,97.4,0,84
"69","Punto Fijo","Caracterizacion","Chrysuronia goudoti",FALSE,69,1,0.2,NA,NA,97.6,0,85.2
"70","Punto Fijo","Caracterizacion","Euphonia laniirostris",FALSE,70,1,0.2,NA,NA,97.8,0,86.4
"71","Punto Fijo","Caracterizacion","Myiozetetes cayanensis",FALSE,71,1,0.2,NA,NA,98,0,87.7
"72","Punto Fijo","Caracterizacion","Buteo nitidus",FALSE,72,1,0.2,NA,NA,98.2,0,88.9
"73","Punto Fijo","Caracterizacion","Dryocopus lineatus",FALSE,73,1,0.2,NA,NA,98.4,0,90.1
"74","Punto Fijo","Caracterizacion","Icterus nigrogularis",FALSE,74,1,0.2,NA,NA,98.6,0,91.4
"75","Punto Fijo","Caracterizacion","Megaceryle torquata",FALSE,75,1,0.2,NA,NA,98.8,0,92.6
"76","Punto Fijo","Caracterizacion","Chlorostilbon gibsoni",FALSE,76,1,0.2,NA,NA,99,0,93.8
"77","Punto Fijo","Caracterizacion","Eupsittula pertinax",FALSE,77,1,0.2,NA,NA,99.2,0,95.1
"78","Punto Fijo","Caracterizacion","Nemosia pileata",FALSE,78,1,0.2,NA,NA,99.4,0,96.3
"79","Punto Fijo","Caracterizacion","Progne tapera",FALSE,79,1,0.2,NA,NA,99.6,0,97.5
"80","Punto Fijo","Caracterizacion","Mesembrinibis cayennensis",FALSE,80,1,0.2,NA,NA,99.8,0,98.8
"81","Punto Fijo","Caracterizacion","Falco sparverius",FALSE,81,1,0.2,NA,NA,100,0,100
"82","Punto Fijo","Kale","Progne tapera",TRUE,1,748,25.4,NA,NA,25.4,2.9,0.8
"83","Punto Fijo","Kale","Campylorhynchus griseus",TRUE,2,182,6.2,NA,NA,31.6,2.3,1.6
"84","Punto Fijo","Kale","Eupsittula pertinax",TRUE,3,124,4.2,NA,NA,35.8,2.1,2.5
"85","Punto Fijo","Kale","Patagioenas cayennensis",FALSE,4,103,3.5,NA,NA,39.3,2,3.3
"86","Punto Fijo","Kale","Crotophaga ani",FALSE,5,93,3.2,NA,NA,42.4,2,4.1
"87","Punto Fijo","Kale","Bubulcus ibis",FALSE,6,86,2.9,NA,NA,45.3,1.9,4.9
"88","Punto Fijo","Kale","Crotophaga major",FALSE,7,85,2.9,NA,NA,48.2,1.9,5.7
"89","Punto Fijo","Kale","Dendrocygna autumnalis",FALSE,8,83,2.8,NA,NA,51.1,1.9,6.6
"90","Punto Fijo","Kale","Leptotila verreauxi",FALSE,9,74,2.5,NA,NA,53.6,1.9,7.4
"91","Punto Fijo","Kale","Quiscalus lugubris",FALSE,10,73,2.5,NA,NA,56,1.9,8.2
"92","Punto Fijo","Kale","Pitangus sulphuratus",FALSE,11,62,2.1,NA,NA,58.1,1.8,9
"93","Punto Fijo","Kale","Milvago chimachima",FALSE,12,59,2,NA,NA,60.1,1.8,9.8
"94","Punto Fijo","Kale","Jacana jacana",FALSE,13,56,1.9,NA,NA,62.1,1.7,10.7
"95","Punto Fijo","Kale","Chrysomus icterocephalus",FALSE,14,54,1.8,NA,NA,63.9,1.7,11.5
"96","Punto Fijo","Kale","Tyrannus melancholicus",FALSE,15,51,1.7,NA,NA,65.6,1.7,12.3
"97","Punto Fijo","Kale","Columbina talpacoti",FALSE,16,51,1.7,NA,NA,67.3,1.7,13.1
"98","Punto Fijo","Kale","Rupornis magnirostris",FALSE,17,44,1.5,NA,NA,68.8,1.6,13.9
"99","Punto Fijo","Kale","Ortalis garrula",FALSE,18,42,1.4,NA,NA,70.3,1.6,14.8
"100","Punto Fijo","Kale","Thraupis episcopus",FALSE,19,39,1.3,NA,NA,71.6,1.6,15.6
"101","Punto Fijo","Kale","Porphyrio martinica",FALSE,20,34,1.2,NA,NA,72.7,1.5,16.4
"102","Punto Fijo","Kale","Phimosus infuscatus",FALSE,21,32,1.1,NA,NA,73.8,1.5,17.2
"103","Punto Fijo","Kale","Icterus nigrogularis",FALSE,22,25,0.8,NA,NA,74.7,1.4,18
"104","Punto Fijo","Kale","Sporophila funerea",FALSE,23,23,0.8,NA,NA,75.5,1.4,18.9
"105","Punto Fijo","Kale","Thraupis palmarum",FALSE,24,23,0.8,NA,NA,76.2,1.4,19.7
"106","Punto Fijo","Kale","Xiphorhynchus susurrans",FALSE,25,22,0.7,NA,NA,77,1.3,20.5
"107","Punto Fijo","Kale","Amazona amazonica",FALSE,26,22,0.7,NA,NA,77.7,1.3,21.3
"108","Punto Fijo","Kale","Cercomacra nigricans",FALSE,27,21,0.7,NA,NA,78.4,1.3,22.1
"109","Punto Fijo","Kale","Melanerpes rubricapillus",FALSE,28,20,0.7,NA,NA,79.1,1.3,23
"110","Punto Fijo","Kale","Megarynchus pitangua",FALSE,29,20,0.7,NA,NA,79.8,1.3,23.8
"111","Punto Fijo","Kale","Saltator coerulescens",FALSE,30,19,0.6,NA,NA,80.4,1.3,24.6
"112","Punto Fijo","Kale","Ortalis columbiana",FALSE,31,18,0.6,NA,NA,81.1,1.3,25.4
"113","Punto Fijo","Kale","Chauna chavaria",FALSE,32,17,0.6,NA,NA,81.6,1.2,26.2
"114","Punto Fijo","Kale","Butorides striata",FALSE,33,16,0.5,NA,NA,82.2,1.2,27
"115","Punto Fijo","Kale","Fluvicola pica",FALSE,34,15,0.5,NA,NA,82.7,1.2,27.9
"116","Punto Fijo","Kale","Donacobius atricapilla",FALSE,35,15,0.5,NA,NA,83.2,1.2,28.7
"117","Punto Fijo","Kale","Certhiaxis cinnamomeus",FALSE,36,15,0.5,NA,NA,83.7,1.2,29.5
"118","Punto Fijo","Kale","Myiozetetes cayanensis",FALSE,37,15,0.5,NA,NA,84.2,1.2,30.3
"119","Punto Fijo","Kale","Dendroplex picus",FALSE,38,15,0.5,NA,NA,84.7,1.2,31.1
"120","Punto Fijo","Kale","Megaceryle torquata",FALSE,39,15,0.5,NA,NA,85.2,1.2,32
"121","Punto Fijo","Kale","Crypturellus soui",FALSE,40,14,0.5,NA,NA,85.7,1.1,32.8
"122","Punto Fijo","Kale","Coereba flaveola",FALSE,41,14,0.5,NA,NA,86.2,1.1,33.6
"123","Punto Fijo","Kale","Euphonia laniirostris",FALSE,42,13,0.4,NA,NA,86.6,1.1,34.4
"124","Punto Fijo","Kale","Aramides cajaneus",FALSE,43,13,0.4,NA,NA,87.1,1.1,35.2
"125","Punto Fijo","Kale","Poecilotriccus sylvia",FALSE,44,13,0.4,NA,NA,87.5,1.1,36.1
"126","Punto Fijo","Kale","Manacus manacus",FALSE,45,13,0.4,NA,NA,87.9,1.1,36.9
"127","Punto Fijo","Kale","Todirostrum cinereum",FALSE,46,12,0.4,NA,NA,88.4,1.1,37.7
"128","Punto Fijo","Kale","Thamnophilus nigriceps",FALSE,47,12,0.4,NA,NA,88.8,1.1,38.5
"129","Punto Fijo","Kale","Coragyps atratus",FALSE,48,12,0.4,NA,NA,89.2,1.1,39.3
"130","Punto Fijo","Kale","Momotus subrufescens",FALSE,49,11,0.4,NA,NA,89.5,1,40.2
"131","Punto Fijo","Kale","Vanellus chilensis",FALSE,50,11,0.4,NA,NA,89.9,1,41
"132","Punto Fijo","Kale","Volatinia jacarina",FALSE,51,11,0.4,NA,NA,90.3,1,41.8
"133","Punto Fijo","Kale","Campylorhynchus zonatus",FALSE,52,10,0.3,NA,NA,90.6,1,42.6
"134","Punto Fijo","Kale","Ardea cocoi",FALSE,53,10,0.3,NA,NA,91,1,43.4
"135","Punto Fijo","Kale","Forpus conspicillatus",FALSE,54,10,0.3,NA,NA,91.3,1,44.3
"136","Punto Fijo","Kale","Ardea alba",FALSE,55,10,0.3,NA,NA,91.6,1,45.1
"137","Punto Fijo","Kale","Elaenia flavogaster",FALSE,56,10,0.3,NA,NA,92,1,45.9
"138","Punto Fijo","Kale","Ramphocelus dimidiatus",FALSE,57,10,0.3,NA,NA,92.3,1,46.7
"139","Punto Fijo","Kale","Sakesphorus canadensis",FALSE,58,9,0.3,NA,NA,92.6,1,47.5
"140","Punto Fijo","Kale","Dryocopus lineatus",FALSE,59,9,0.3,NA,NA,92.9,1,48.4
"141","Punto Fijo","Kale","Caracara cheriway",FALSE,60,8,0.3,NA,NA,93.2,0.9,49.2
"142","Punto Fijo","Kale","Pteroglossus torquatus",FALSE,61,8,0.3,NA,NA,93.5,0.9,50
"143","Punto Fijo","Kale","Ara ararauna",FALSE,62,7,0.2,NA,NA,93.7,0.8,50.8
"144","Punto Fijo","Kale","Phaethornis anthophilus",FALSE,63,7,0.2,NA,NA,94,0.8,51.6
"145","Punto Fijo","Kale","Sicalis flaveola",FALSE,64,7,0.2,NA,NA,94.2,0.8,52.5
"146","Punto Fijo","Kale","Dendrocygna viduata",FALSE,65,6,0.2,NA,NA,94.4,0.8,53.3
"147","Punto Fijo","Kale","Colaptes punctigula",FALSE,66,6,0.2,NA,NA,94.6,0.8,54.1
"148","Punto Fijo","Kale","Cathartes aura",FALSE,67,6,0.2,NA,NA,94.8,0.8,54.9
"149","Punto Fijo","Kale","Furnarius leucopus",FALSE,68,6,0.2,NA,NA,95,0.8,55.7
"150","Punto Fijo","Kale","Nycticorax nycticorax",FALSE,69,6,0.2,NA,NA,95.2,0.8,56.6
"151","Punto Fijo","Kale","Falco sparverius",FALSE,70,5,0.2,NA,NA,95.4,0.7,57.4
"152","Punto Fijo","Kale","Zenaida auriculata",FALSE,71,5,0.2,NA,NA,95.6,0.7,58.2
"153","Punto Fijo","Kale","Pheugopedius fasciatoventris",FALSE,72,5,0.2,NA,NA,95.7,0.7,59
"154","Punto Fijo","Kale","Chrysuronia goudoti",FALSE,73,5,0.2,NA,NA,95.9,0.7,59.8
"155","Punto Fijo","Kale","Rostrhamus sociabilis",FALSE,74,5,0.2,NA,NA,96.1,0.7,60.7
"156","Punto Fijo","Kale","Myiodynastes maculatus",FALSE,75,5,0.2,NA,NA,96.2,0.7,61.5
"157","Punto Fijo","Kale","Camptostoma obsoletum",FALSE,76,5,0.2,NA,NA,96.4,0.7,62.3
"158","Punto Fijo","Kale","Hypnelus ruficollis",FALSE,77,4,0.1,NA,NA,96.5,0.6,63.1
"159","Punto Fijo","Kale","Tapera naevia",FALSE,78,4,0.1,NA,NA,96.7,0.6,63.9
"160","Punto Fijo","Kale","Myrmeciza longipes",FALSE,79,4,0.1,NA,NA,96.8,0.6,64.8
"161","Punto Fijo","Kale","Amazona",FALSE,80,4,0.1,NA,NA,96.9,0.6,65.6
"162","Punto Fijo","Kale","Amazilia tzacatl",FALSE,81,4,0.1,NA,NA,97.1,0.6,66.4
"163","Punto Fijo","Kale","Legatus leucophaius",FALSE,82,4,0.1,NA,NA,97.2,0.6,67.2
"164","Punto Fijo","Kale","Cantorchilus leucotis",FALSE,83,4,0.1,NA,NA,97.4,0.6,68
"165","Punto Fijo","Kale","Herpetotheres cachinnans",FALSE,84,4,0.1,NA,NA,97.5,0.6,68.9
"166","Punto Fijo","Kale","Arundinicola leucocephala",FALSE,85,4,0.1,NA,NA,97.6,0.6,69.7
"167","Punto Fijo","Kale","Molothrus bonariensis",FALSE,86,3,0.1,NA,NA,97.7,0.5,70.5
"168","Punto Fijo","Kale","Buteogallus meridionalis",FALSE,87,3,0.1,NA,NA,97.8,0.5,71.3
"169","Punto Fijo","Kale","Busarellus nigricollis",FALSE,88,3,0.1,NA,NA,97.9,0.5,72.1
"170","Punto Fijo","Kale","Cathartes burrovianus",FALSE,89,3,0.1,NA,NA,98,0.5,73
"171","Punto Fijo","Kale","Tyrannulus elatus",FALSE,90,3,0.1,NA,NA,98.1,0.5,73.8
"172","Punto Fijo","Kale","Pachyramphus cinnamomeus",FALSE,91,3,0.1,NA,NA,98.2,0.5,74.6
"173","Punto Fijo","Kale","Mesembrinibis cayennensis",FALSE,92,3,0.1,NA,NA,98.3,0.5,75.4
"174","Punto Fijo","Kale","Tyrannus savana",FALSE,93,3,0.1,NA,NA,98.4,0.5,76.2
"175","Punto Fijo","Kale","Colinus cristatus",FALSE,94,3,0.1,NA,NA,98.5,0.5,77
"176","Punto Fijo","Kale","Machetornis rixosa",FALSE,95,3,0.1,NA,NA,98.6,0.5,77.9
"177","Punto Fijo","Kale","Formicivora grisea",FALSE,96,3,0.1,NA,NA,98.7,0.5,78.7
"178","Punto Fijo","Kale","Psarocolius decumanus",FALSE,97,2,0.1,NA,NA,98.8,0.3,79.5
"179","Punto Fijo","Kale","Synallaxis candei",FALSE,98,2,0.1,NA,NA,98.9,0.3,80.3
"180","Punto Fijo","Kale","Laterallus albigularis",FALSE,99,2,0.1,NA,NA,98.9,0.3,81.1
"181","Punto Fijo","Kale","Troglodytes aedon",FALSE,100,2,0.1,NA,NA,99,0.3,82
"182","Punto Fijo","Kale","Celeus loricatus",FALSE,101,2,0.1,NA,NA,99.1,0.3,82.8
"183","Punto Fijo","Kale","Nemosia pileata",FALSE,102,2,0.1,NA,NA,99.2,0.3,83.6
"184","Punto Fijo","Kale","Veniliornis kirkii",FALSE,103,2,0.1,NA,NA,99.2,0.3,84.4
"185","Punto Fijo","Kale","Chloroceryle amazona",FALSE,104,2,0.1,NA,NA,99.3,0.3,85.2
"186","Punto Fijo","Kale","Coccycua minuta",FALSE,105,2,0.1,NA,NA,99.4,0.3,86.1
"187","Punto Fijo","Kale","Phaetusa simplex",FALSE,106,2,0.1,NA,NA,99.4,0.3,86.9
"188","Punto Fijo","Kale","Myiozetetes similis",FALSE,107,2,0.1,NA,NA,99.5,0.3,87.7
"189","Punto Fijo","Kale","Anurolimnas viridis",FALSE,108,1,0,NA,NA,99.5,0,88.5
"190","Punto Fijo","Kale","Glyphorynchus spirurus",FALSE,109,1,0,NA,NA,99.6,0,89.3
"191","Punto Fijo","Kale","Tigrisoma lineatum",FALSE,110,1,0,NA,NA,99.6,0,90.2
"192","Punto Fijo","Kale","Leptodon cayanensis",FALSE,111,1,0,NA,NA,99.6,0,91
"193","Punto Fijo","Kale","Piaya cayana",FALSE,112,1,0,NA,NA,99.7,0,91.8
"194","Punto Fijo","Kale","Geranospiza caerulescens",FALSE,113,1,0,NA,NA,99.7,0,92.6
"195","Punto Fijo","Kale","Chlorostilbon gibsoni",FALSE,114,1,0,NA,NA,99.7,0,93.4
"196","Punto Fijo","Kale","Anthracothorax nigricollis",FALSE,115,1,0,NA,NA,99.8,0,94.3
"197","Punto Fijo","Kale","Molothrus oryzivorus",FALSE,116,1,0,NA,NA,99.8,0,95.1
"198","Punto Fijo","Kale","Columbina minuta",FALSE,117,1,0,NA,NA,99.8,0,95.9
"199","Punto Fijo","Kale","Brotogeris jugularis",FALSE,118,1,0,NA,NA,99.9,0,96.7
"200","Punto Fijo","Kale","Phaethornis longirostris",FALSE,119,1,0,NA,NA,99.9,0,97.5
"201","Punto Fijo","Kale","Crotophaga sulcirostris",FALSE,120,1,0,NA,NA,99.9,0,98.4
"202","Punto Fijo","Kale","Tachycineta albiventer",FALSE,121,1,0,NA,NA,100,0,99.2
"203","Punto Fijo","Kale","Buteo nitidus",FALSE,122,1,0,NA,NA,100,0,100
"204","Punto Fijo","Platero","Campylorhynchus griseus",TRUE,1,91,8.1,NA,NA,8.1,2,1
"205","Punto Fijo","Platero","Bubulcus ibis",TRUE,2,80,7.1,NA,NA,15.2,1.9,2
"206","Punto Fijo","Platero","Milvago chimachima",TRUE,3,69,6.1,NA,NA,21.4,1.8,3
"207","Punto Fijo","Platero","Crotophaga ani",FALSE,4,63,5.6,NA,NA,27,1.8,4
"208","Punto Fijo","Platero","Tyrannus melancholicus",FALSE,5,44,3.9,NA,NA,30.9,1.6,5
"209","Punto Fijo","Platero","Leptotila verreauxi",FALSE,6,43,3.8,NA,NA,34.7,1.6,6
"210","Punto Fijo","Platero","Pitangus sulphuratus",FALSE,7,38,3.4,NA,NA,38.1,1.6,7
"211","Punto Fijo","Platero","Patagioenas cayennensis",FALSE,8,37,3.3,NA,NA,41.4,1.6,8
"212","Punto Fijo","Platero","Crotophaga major",FALSE,9,33,2.9,NA,NA,44.3,1.5,9
"213","Punto Fijo","Platero","Thraupis palmarum",FALSE,10,25,2.2,NA,NA,46.6,1.4,10
"214","Punto Fijo","Platero","Rupornis magnirostris",FALSE,11,25,2.2,NA,NA,48.8,1.4,11
"215","Punto Fijo","Platero","Amazona amazonica",FALSE,12,24,2.1,NA,NA,50.9,1.4,12
"216","Punto Fijo","Platero","Thraupis episcopus",FALSE,13,22,2,NA,NA,52.9,1.3,13
"217","Punto Fijo","Platero","Cathartes aura",FALSE,14,22,2,NA,NA,54.9,1.3,14
"218","Punto Fijo","Platero","Chrysomus icterocephalus",FALSE,15,20,1.8,NA,NA,56.6,1.3,15
"219","Punto Fijo","Platero","Melanerpes rubricapillus",FALSE,16,19,1.7,NA,NA,58.3,1.3,16
"220","Punto Fijo","Platero","Psarocolius decumanus",FALSE,17,19,1.7,NA,NA,60,1.3,17
"221","Punto Fijo","Platero","Columbina talpacoti",FALSE,18,17,1.5,NA,NA,61.5,1.2,18
"222","Punto Fijo","Platero","Ortalis columbiana",FALSE,19,17,1.5,NA,NA,63,1.2,19
"223","Punto Fijo","Platero","Caracara cheriway",FALSE,20,17,1.5,NA,NA,64.6,1.2,20
"224","Punto Fijo","Platero","Megarynchus pitangua",FALSE,21,16,1.4,NA,NA,66,1.2,21
"225","Punto Fijo","Platero","Phimosus infuscatus",FALSE,22,14,1.2,NA,NA,67.2,1.1,22
"226","Punto Fijo","Platero","Sporophila funerea",FALSE,23,14,1.2,NA,NA,68.5,1.1,23
"227","Punto Fijo","Platero","Troglodytes aedon",FALSE,24,14,1.2,NA,NA,69.7,1.1,24
"228","Punto Fijo","Platero","Dendroplex picus",FALSE,25,14,1.2,NA,NA,71,1.1,25
"229","Punto Fijo","Platero","Volatinia jacarina",FALSE,26,12,1.1,NA,NA,72,1.1,26
"230","Punto Fijo","Platero","Euphonia laniirostris",FALSE,27,12,1.1,NA,NA,73.1,1.1,27
"231","Punto Fijo","Platero","Manacus manacus",FALSE,28,11,1,NA,NA,74.1,1,28
"232","Punto Fijo","Platero","Saltator coerulescens",FALSE,29,11,1,NA,NA,75.1,1,29
"233","Punto Fijo","Platero","Icterus nigrogularis",FALSE,30,11,1,NA,NA,76,1,30
"234","Punto Fijo","Platero","Leistes militaris",FALSE,31,11,1,NA,NA,77,1,31
"235","Punto Fijo","Platero","Elaenia flavogaster",FALSE,32,9,0.8,NA,NA,77.8,1,32
"236","Punto Fijo","Platero","Aramides cajaneus",FALSE,33,9,0.8,NA,NA,78.6,1,33
"237","Punto Fijo","Platero","Furnarius leucopus",FALSE,34,9,0.8,NA,NA,79.4,1,34
"238","Punto Fijo","Platero","Dryocopus lineatus",FALSE,35,9,0.8,NA,NA,80.2,1,35
"239","Punto Fijo","Platero","Crypturellus soui",FALSE,36,8,0.7,NA,NA,80.9,0.9,36
"240","Punto Fijo","Platero","Eupsittula pertinax",FALSE,37,8,0.7,NA,NA,81.7,0.9,37
"241","Punto Fijo","Platero","Pteroglossus torquatus",FALSE,38,8,0.7,NA,NA,82.4,0.9,38
"242","Punto Fijo","Platero","Coragyps atratus",FALSE,39,8,0.7,NA,NA,83.1,0.9,39
"243","Punto Fijo","Platero","Momotus subrufescens",FALSE,40,8,0.7,NA,NA,83.8,0.9,40
"244","Punto Fijo","Platero","Butorides striata",FALSE,41,7,0.6,NA,NA,84.4,0.8,41
"245","Punto Fijo","Platero","Vanellus chilensis",FALSE,42,7,0.6,NA,NA,85,0.8,42
"246","Punto Fijo","Platero","Myiozetetes similis",FALSE,43,6,0.5,NA,NA,85.6,0.8,43
